t_s,vx_ref,vy_ref,vz_ref,yawrate_ref_deg_s,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,wx_raw,wy_raw,wz_raw,m1,m2,m3,m4,motor_var1,motor_var2,motor_var3,motor_var4,log_timestamp,a_N_per_u2,a_source,F1_N,F2_N,F3_N,F4_N,T_N,tau_x_Nm,tau_y_Nm,tau_z_Nm,momentConstant_km,roll_rad,pitch_rad,yaw_rad,wx_radps,wy_radps,wz_radps,gyro_units_detected
69.12602090835571,0.0018509727258948,-0.1608938287921912,-0.0548491109353682,-13.941203613242369,0.0960701182484626,-0.0253598131239414,-0.001837195130065,-0.5714284181594849,1.5615899562835691,19.273401260375977,1.471713304519653,-21.12008285522461,-3.924494028091431,37268.0,37810.0,39306.0,39804.0,motor.m1,motor.m2,motor.m3,motor.m4,83477,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.06388044447329169,0.06575202163550552,0.071058077813935,0.07287007067746425,0.27356061460019643,0.00044316615386066297,1.8471132592220128e-06,2.1970844964185868e-05,0.005964552,-0.009973307336345967,0.027254886303222595,0.3363843100515857,0.025686242809273892,-0.3686149841176743,-0.0684953422650503,"wx:deg/s, wy:deg/s, wz:deg/s"
69.17637729644775,0.0872080771858915,-0.1896436124380815,-0.0271966652292387,-16.456205721024293,0.0799332037568092,-0.0269868429750204,-0.0030069891363382,-0.1367030292749405,2.2418980598449707,19.127206802368164,12.77480697631836,-5.430588722229004,-1.9204410314559937,36886.0,38764.0,39134.0,39592.0,motor.m1,motor.m2,motor.m3,motor.m4,83527,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.06257759662170533,0.06911191476944749,0.07043754923578673,0.07209591154813269,0.2742229721750722,0.00033616243117576446,0.00015115463089728203,4.886566862357956e-05,0.005964552,-0.002385917958297908,0.03912850263836761,0.3338327354111808,0.22296244304349666,-0.0947816535245679,-0.03351801908930308,"wx:deg/s, wy:deg/s, wz:deg/s"
69.22674942016602,0.1584325043070419,-0.1819878605130089,-0.001632466778691,-17.312491826033657,0.0629184618592262,-0.0344984419643878,-0.0031302408315241,0.7281719446182251,2.036995649337769,19.097314834594727,17.401824951171875,12.590967178344728,1.0555825233459473,37984.0,38730.0,37580.0,40134.0,motor.m1,motor.m2,motor.m3,motor.m4,83577,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.06635859010519037,0.06899073147607032,0.06495450943639336,0.07408335608361126,0.2743871871012653,0.00011434486210106258,-0.000201397863566476,7.014902460532161e-05,0.005964552,0.012708997954237833,0.03555228092974392,0.3333110221536343,0.3037191412536507,0.2197538332726556,0.01842339055889669,"wx:deg/s, wy:deg/s, wz:deg/s"
69.27706098556519,0.1936616173135898,-0.1490457153199289,0.0120881212255744,-16.48179327044624,0.0525891259312629,-0.0475552566349506,-0.0023836330510675,1.5996345281600952,1.0466567277908323,19.254518508911133,12.540722846984863,24.24113273620605,4.869106292724609,37971.0,39055.0,37409.0,39953.0,motor.m1,motor.m2,motor.m3,motor.m4,83627,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.06631317550700895,0.07015345102038657,0.06436473026875107,0.07341664702476114,0.27424800382090775,4.075727374961693e-05,-0.00016156087852160555,7.689615118476085e-05,0.005964552,0.027918889344979613,0.01826760603810006,0.33605474386668843,0.2188769042599629,0.42308758065977764,0.08498193643761925,"wx:deg/s, wy:deg/s, wz:deg/s"
69.32732105255127,0.1847767410647622,-0.1132527386074801,0.0091009839581452,-14.151625112117642,0.0533565208315849,-0.0630636736750602,-0.0019004896748811,2.100348949432373,-0.3174628317356109,19.62696075439453,5.836448669433594,23.563621520996094,8.27830696105957,38160.0,39232.0,37284.0,39692.0,motor.m1,motor.m2,motor.m3,motor.m4,83677,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.06697496382125803,0.07079077267203829,0.06393530690294684,0.07246056582239585,0.274161609218639,-4.246577680656286e-05,-0.0001459929521287315,7.360894045105646e-05,0.005964552,0.0366580046083988,-0.005540771666491155,0.34255508732389467,0.10186524590525835,0.41126277923517596,0.1444837129612555,"wx:deg/s, wy:deg/s, wz:deg/s"
69.3776798248291,0.1389709129149837,-0.0964308219459686,-0.0093081117609077,-10.67674203335922,0.0651880130171775,-0.0773016586899757,-0.001131992554292,2.099407196044922,-1.5649151802062988,20.15394401550293,-4.195321559906006,20.56454849243164,10.457340240478516,38858.0,38566.0,36662.0,40254.0,motor.m1,motor.m2,motor.m3,motor.m4,83727,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.06944750432638512,0.06840769379476198,0.06181986634394114,0.07452703442172942,0.2742020988868177,-4.675721801977251e-05,-0.0004261563368917543,6.959056078669439e-05,0.005964552,0.03664156791104596,-0.02731292240904031,0.3517526803331332,-0.07322217440026434,0.3589190803789683,0.1825150181976457,"wx:deg/s, wy:deg/s, wz:deg/s"
69.4279477596283,0.0757798273911137,-0.1092559117404992,-0.0364214792513871,-6.561596140538822,0.0850679725408554,-0.0867770686745643,0.0001897406764328,1.6689834594726562,-2.360767126083374,20.753841400146484,-10.857536315917969,8.970478057861328,11.77566909790039,38529.0,38033.0,37115.0,40503.0,motor.m1,motor.m2,motor.m3,motor.m4,83777,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.06827649685879134,0.0665299079340545,0.06335701174171596,0.07545189289524751,0.2736153094298093,0.00012407749516764668,-0.00042908557242631994,6.172292710984197e-05,0.005964552,0.029129256529123196,-0.041203159222998983,0.36222286486926614,-0.18949975736762376,0.15656437758758657,0.2055241973837123,"wx:deg/s, wy:deg/s, wz:deg/s"
69.47821521759033,0.0191771267321319,-0.146412823178146,-0.0630396409213089,-2.3530110055658016,0.1078462228178978,-0.0904597342014312,0.0010819085873663,1.0442863702774048,-2.4701743125915527,21.38117408752441,-11.330538749694824,-3.3440189361572266,12.388616561889648,38644.0,37404.0,37346.0,40690.0,motor.m1,motor.m2,motor.m3,motor.m4,83826,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.06868468368026688,0.06434752573806363,0.06414812124206597,0.07615021525911367,0.2733305459195101,0.00022524993956832273,-0.00050651681073678,4.571790979508559e-05,0.005964552,0.018226235495041362,-0.04311267485291022,0.3731718857693952,-0.19775520720697634,-0.05836414068498166,0.21622214877207424,"wx:deg/s, wy:deg/s, wz:deg/s"
69.52856373786926,-0.0107868015888033,-0.1903503129991355,-0.0809048993772849,1.4140607053922198,0.1271494477987289,-0.0899486765265464,0.0024273539893329,0.5819137096405029,-1.9073292016983032,21.998703002929688,-8.715349197387695,-11.78281307220459,12.12584114074707,38538.0,36334.0,37798.0,41250.0,motor.m1,motor.m2,motor.m3,motor.m4,83876,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.0683083980366572,0.06071866010856588,0.06571029198457698,0.07826068797625067,0.2729980381060507,0.00046326157628374205,-0.0006243441515127156,2.958810297445637e-05,0.005964552,0.010156310195721045,-0.033289174489070414,0.3839497985694868,-0.15211153895546048,-0.20564888325699845,0.21163585247982153,"wx:deg/s, wy:deg/s, wz:deg/s"
69.57887101173401,-0.00465098140324,-0.2202982314957363,-0.085581811387873,4.2691074339750745,0.139962613582611,-0.0885762795805931,0.003528696950525,0.4168961942195892,-1.0016462802886963,22.586355209350582,-1.3404134511947632,-17.82675552368164,10.936903953552246,38336.0,36220.0,38426.0,40810.0,motor.m1,motor.m2,motor.m3,motor.m4,83926,4.599342544058809e-11,/home/dzmitry/CrazySim/scripts/results/thrustfit_latest.json,0.0675941869220186,0.06033824131177241,0.06791193618114894,0.07660003095992263,0.27244439537486254,0.0005139657061256969,-0.0004942652520596163,8.542128187439017e-06,0.005964552,0.007276211228165583,-0.017482025531391727,0.39420626442814083,-0.02339462806136894,-0.3111355788363306,0.19088498396387168,"wx:deg/s, wy:deg/s, wz:deg/s"
